toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1871.01,233503636,FP,16h44m56.57s,251.235703,+77d20m38.54s,77.344038,2.762,-0.365,2458685.822,3.40612,1.714,1740,8.60495,985.653,1560,11.5906,526.243,5955.3,4.06,1.67,2020-05-29 16:35,2021-10-29 12:59
1872.01,229490898,PC,19h45m01.75s,296.257303,+64d47m30.85s,64.791904,-5.967,-9.382,2459765.196,2.2349708,2.016,3870,11.1799,3419.38,,11.9414,608.57,6305.2,,1.57,2020-05-29 16:35,2024-06-20 12:02
1873.01,328933398,PC,14h10m16.43s,212.568476,+84d22m18.69s,84.371858,1.067,-2.419,2459753.685,24.9341884,4.964,1390,3.93465,34.0216,672,10.7447,182.014,5699,4.47,0.97,2020-05-29 16:35,2022-11-15 16:02
1873.02,328933398,PC,14h10m16.43s,212.568476,+84d22m18.69s,84.371858,1.067,-2.419,2458848.639,900.1930987,6.3963069,1344.488488,3.6185236,0.2651017,183.0091807,10.7447,182.014,5699,4.47,0.971675,2020-07-15 20:13,2024-10-13 12:02
1873.03,328933398,PC,14h10m16.43s,212.568476,+84d22m18.69s,84.371858,1.067,-2.419,2459583.708,7.0056805,3.3182125,766.894462,3.1039232,171.8935756,923.4952393,10.7447,182.014,5699,4.47,0.971675,2020-10-11 17:57,2023-05-17 16:02
1874.01,232641326,APC,18h45m47.81s,281.44921,+56d22m54.12s,56.381701,8.653,1.588,2459756.864,17.8683999,5.638695,11197.95223,19.3843075,242.7182138,1006.689042,11.5816,639.003,7013,4.2,1.63559,2020-05-29 16:35,2023-02-24 10:10
1875.01,233047097,PC,17h54m38.62s,268.6609,+60d21m23.08s,60.356411,-5.109,-9.682,2459857.087,11.3091849,1.713,11960,15.4356,26.4473,631,12.9417,677.874,5817,4.27,1.25,2020-05-29 16:35,2023-01-31 14:54
1876.01,233078665,PC,18h06m26.85s,271.611889,+62d10m36.3s,62.176751,-4.06,4.82,2459945.35,6.4827647,2.2930359,4140.832948,11.487382,941.0164562,1412.599519,12.8182,1119.32,6748,4.12,1.73025,2020-05-29 16:35,2023-05-15 16:02
1877.01,233497719,FP,16h38m04.8s,249.519983,+77d45m23.04s,77.756401,-4.924,39.626,2460534.067,3.801591,2.752,18950,14.4297,395.697,1242,12.8746,565.519,6051,4.48,1.01,2020-05-29 16:35,2024-11-21 16:02
1878.01,219762508,PC,17h30m25.27s,262.605271,+63d07m22.85s,63.123014,4.282,-2.303,2459911.908,3.2351013,0.9645922,3974.231913,6.9705803,662.3022648,1293.849641,12.9737,603.015,5976,4.43,1.06446,2020-05-29 16:35,2024-09-01 12:02
1879.01,243335710,PC,19h19m26.78s,289.861603,+59d40m12.4s,59.670112,1.246,0.272,2459703.29,13.7045951,5.8535412,10116.04701,17.0437214,237.5404319,1001.276757,12.9935,982.768,6531,4.22,1.49611,2020-05-29 16:35,2024-02-15 12:03
188.01,280830734,APC,02h58m13.34s,44.555588,-70d45m38.83s,-70.760786,33.499,38.324,2458325.775,1.1619531,0.95926,331.6208111,3.4842503,7309.476476,2358.258008,9.4668,210.812,6340.3,4.18,1.66089,2018-11-03 0:53,2024-12-03 16:02
1880.01,359357695,PC,12h10m54.28s,182.726187,-75d07m54.95s,-75.13193,-39.401,-7.25,2459333.898,1.7263781,1.7874582,10118.35397,8.0540139,46.8519157,667.2699818,13.0614,102.608,3631.4,4.69,0.556058,2020-05-29 16:35,2025-07-09 16:00
1881.01,59859387,FP,07h21m28.72s,110.369675,-45d34m03.85s,-45.567737,-9.997,11.584,2459987.207,1.1203828,1.665,1901,5.96207,4388.96,2267,10.2761,294.281,6564.4,4.26,1.47,2020-05-29 16:35,2025-05-16 16:00
1882.01,396368313,PC,14h11m21.41s,212.839201,-75d49m59.53s,-75.833202,-6.75,-5.584,2459334.447,3.0898836,1.7898868,5784.373517,18.4456585,6037.415666,2248.187449,11.2394,708.598,8828.7,4.39,1.63132,2020-05-29 16:35,2024-12-05 16:02
1883.01,348755728,CP,08h56m21.42s,134.089246,-12d55m50.32s,-12.930644,30.75,3.168,2459256.847,4.5063838,2.0392007,12522.96137,5.5521734,17.943561,524.924579,13.3462,115.369,3477,4.74303,0.493576,2020-05-29 16:35,2025-04-20 12:03
1884.01,219879302,PC,17h24m31.07s,261.129456,+67d59m20.84s,67.989121,-0.326,-6.855,2458928.34,6.7822781,2.6460451,10143.24503,9.0508641,114.1304957,833.6239348,12.6183,340.55,5225,4.5,0.882285,2020-05-29 16:35,2024-11-14 10:08
1885.01,258510872,CP,20h18m39.65s,304.665223,+66d09m21.43s,66.155954,0.54,-3.806,2459737,6.5440665,3.777,6060,14.1513,318.224,1176,11.9742,560.901,6232,4.03,1.76,2020-05-29 16:35,2024-02-13 12:03
1886.01,403136415,PC,22h14m14.33s,333.559696,-55d22m24.02s,-55.373338,4.93,-8.523,2459062.64,2.5128483,2.5536063,18573.96556,12.8342008,623.3463235,1274.389252,13.0934,529.373,5744,4.51952,0.924044,2020-05-29 16:35,2024-04-25 10:08
1887.01,229586455,PC,18h05m28.45s,271.368524,+75d08m44.26s,75.145628,-34.046,88.331,2459884.27,2.2001583,1.7564486,1295.598544,2.5006782,164.3262502,913.1591724,12.2415,138.272,4250,4.58048,0.705729,2020-05-29 16:35,2023-05-25 16:02
1888.01,459997997,FP,10h25m00.01s,156.250032,-60d34m30.51s,-60.575142,-21.982,9.122,2459328.033,5.547485,5.412,3350,11.48,3368.08,2122,10.4748,521.829,7397,4.1,2.04,2020-05-29 16:35,2021-12-07 16:02
1889.01,139771134,APC,21h36m30.78s,324.128236,-52d30m47.16s,-52.513101,20.985,-16.051,2459036.733,0.9134495,0.9674236,4262.074869,5.4104686,831.1895877,1369.445563,12.5093,211.794,4791,,0.771805,2020-05-29 16:35,2024-12-05 16:02
189.01,278866211,FP,06h43m13.87s,100.807811,-55d14m39.75s,-55.244376,-11,41.214,2460876.858,2.1940616,1.1555573,5943.692295,8.8402143,3693.884842,2173.192793,10.2638,181.879,6054,4.39416,1.04092,2018-10-19 23:49,2025-11-05 10:08
1890.01,288636599,PC,18h38m58.68s,279.744502,+79d14m18.06s,79.23835,3.785,9.982,2459884.074,19.9676936,6.280493,6084.343543,10.0136343,78.6890952,759.6234924,11.6819,372.335,5857,4.26,1.26949,2020-05-29 16:35,2023-03-22 16:02
1891.01,139198430,APC,23h02m31.44s,345.630986,-46d05m06.7s,-46.085195,-24.1,-2.1,2460176.504,15.3617729,1.745,3321,14.7142,51.0242,,9.3059,135.265,5984,4.30752,1.22,2020-05-29 16:46,2023-11-15 16:02
1892.01,63698669,PC,00h20m39.68s,5.165323,-33d59m04.11s,-33.984476,67.063,-13.027,2458364.629,1837.889731,5.1231542,784.5879336,2.231604,22.7830749,557.2150449,9.9312,97.4697,5256,4.55251,0.795285,2020-05-29 16:46,2025-08-12 12:03
1893.01,264544388,PC,21h45m45.21s,326.438392,+79d36m50.18s,79.613939,23.5,18.487,2458824.861,,16.2000201,560.4004393,3.9646898,95.4170227,797.1246051,8.43389,134.912,6996,4.29542,1.46151,2020-05-29 16:46,2021-10-29 12:59
1894.01,280865159,PC,06h43m11.66s,100.798591,-78d16m51.94s,-78.281094,39.23,56.87,2458387.073,739.2389832,19.1259714,3106.767563,6.2876421,0.362353,197.8803761,10.7519,178.372,5611,4.37718,1.0692,2020-05-29 16:46,2025-08-12 12:03
1895.01,384159646,PC,16h14m51.23s,243.713459,-81d40m50.15s,-81.680597,-17.507,-31.801,2459362.934,748.0739416,5.0652033,4627.310559,9.5710516,1.0296947,256.91938,9.7556,206.229,6762,4.39031,1.37387,2020-05-29 16:46,2025-07-22 12:04
1896.01,174302697,PC,23h28m42.87s,352.17861,+47d20m58.28s,47.349521,56.957,0.365,2458743.727,,16.1046282,2816.522419,8.9556287,254.6407802,1018.830033,8.88374,169.851,6750,4.18569,1.60572,2020-05-29 16:46,2021-10-29 12:59
1897.01,420645189,FP,03h13m28.9s,48.370422,+75d16m06.16s,75.268379,48.29,14.617,2459001,48.5340395,6.661,62170,26.827,0.0730269,144,10.1374,158.493,5937,4.44855,1.03,2020-05-29 16:46,2024-09-18 10:08
1897.02,420645189,FP,03h13m28.9s,48.370422,+75d16m06.16s,75.268379,48.29,14.617,2458837.477,48.5338626,6.137,4730,7.9008,2.2453,341,10.1374,158.493,5937,4.44855,1.03,2020-10-07 20:11,2024-09-18 10:08
1898.01,91987762,CP,09h38m13.27s,144.5553,+23d32m48.29s,23.546746,-64.433,-41.485,2459531.564,45.5221456,4.3839392,3028.545328,9.7055757,51.0073705,681.5974916,7.4098,79.6682,6303.91,4.11765,1.61034,2020-05-29 16:46,2024-09-17 10:08
1899.01,172370679,CP,19h57m42.44s,299.426847,+40d08m36.05s,40.143346,35.427,18.828,2459439.215,29.0902271,4.6769826,37562.33327,12.1826517,2.600601,323.8830195,12.5826,128.438,3854,4.63619,0.617863,2020-05-29 16:46,2022-10-11 16:02
190.01,166739520,KP,02h27m06.19s,36.775811,-50d17m03.93s,-50.284425,59.958,24.743,2458357.572,10.0205981,5.8508462,8240.021446,11.9443779,211.7917007,972.9644761,9.6411,157.963,6038,4.35513,1.27527,2018-12-20 17:24,2026-01-26 16:00
1900.01,178879588,KP,04h29m40.46s,67.418582,-28d11m49.97s,-28.197215,5.777,16.81,2459145.468,3.0566277,2.3926375,12517.52035,12.5182693,606.6634527,1265.775565,13.2554,623.232,5735,4.41,1.03865,2020-05-29 17:45,2021-12-01 16:02
1901.01,19684256,KP,09h20m21.02s,140.087589,-31d16m09.16s,-31.269212,-20.014,21.252,2459278.312,1.3666563,1.967,21070,15.437,1310.22,1676,13.1758,555.134,5790.4,4.44,1.02,2020-05-29 17:45,2021-10-29 12:59
1902.01,272212970,KP,12h00m50.11s,180.208788,-46d08m11.11s,-46.13642,-6.082,0.801,2459332.043,1.6091845,1.63,13450,16.7675,1054.66,1587,13.174,960.109,6393,4.24,1.43,2020-05-29 17:45,2023-01-24 16:02
1903.01,77156657,KP,04h32m32.75s,68.136479,-38d58m05.87s,-38.968297,-0.767,5.443,2459196.572,3.8404319,5.242,3580,12.3434,1599.92,1761,11.8831,715.383,5909,4.42,2.04,2020-05-29 17:45,2021-12-08 16:02
1904.01,272213425,KP,12h00m39.62s,180.165072,-45d47m58.04s,-45.799456,-8.604,-2.95,2459327.623,4.3247708,4.267,6380,17.0257,1080.87,1597,11.1138,564.409,6457,3.9,2.13,2020-05-29 17:45,2023-01-25 10:10
1905.01,429302040,KP,12h33m32.74s,188.386428,-10d08m46.37s,-10.146214,-96.647,-9.483,2458574.142,5.72226,2.648,25549,12.8433,37.0251,687,10.418,64.7414,4233.2,4.64,0.73,2020-05-29 17:45,2023-03-19 12:03
1906.01,308098254,KP,11h13m10.3s,168.292908,-17d39m28s,-17.657779,6.008,-7.754,2459299.077,9.6246665,4.297,10230,12.3182,121.918,925,11.5688,310.841,5473,4.26,1.2,2020-05-29 17:45,2021-11-11 10:10
1907.01,453789494,KP,13h17m44.1s,199.433742,-47d14m15.27s,-47.237575,-15.976,0.505,2459354.694,5.4774433,5.277,9010,20.3433,1506.5,1735,10.7316,538.11,6942,3.94,2.09,2020-05-29 17:45,2022-10-05 10:10
1908.01,37718056,KP,00h16m35.12s,4.146347,-10d58m35.12s,-10.976423,1.827,-1.504,2458384.094,3.65688,3.542,7040,12.8031,903.013,1527,11.7083,524.993,6239,4.15,1.53,2020-05-29 17:45,2021-10-29 12:59
1909.01,232038798,KP,06h26m58.71s,96.744643,-46d49m16.91s,-46.821364,0.077,20.496,2459252.138,4.1536624,1.702,12310,12.7595,278.886,1138,11.3187,303.941,5818.8,4.24,1.09,2020-05-29 17:45,2021-10-29 12:59
191.01,183532609,KP,23h59m36.21s,359.900874,-35d01m52.81s,-35.031335,109.747,7.614,2460202.793,8.1587261,4.288,15337,12.7393,209.118,1059,9.1468,89.9606,5600,4.50501,1,2018-11-03 0:53,2023-11-03 10:08
1910.01,437261733,KP,11h21m17.84s,170.324325,-22d23m17.44s,-22.388177,-24.166,0.929,2459296.223,5.4161129,3.385,14310,13.3752,232.397,1087,13.2958,642.884,5652,4.36,1.1,2020-05-29 17:45,2021-11-11 10:10
1911.01,44745133,KP,04h06m37.87s,61.657801,-25d20m58.8s,-25.349667,3.997,9.892,2459166.298,7.8181434,4.98,3650,9.95177,266.851,1125,12.5757,679.761,5549,4,1.64,2020-05-29 17:45,2021-10-29 12:59
1912.01,50712784,KP,08h25m21.08s,126.337825,-11d30m03.56s,-11.500989,-5.388,-0.587,2459249.036,5.4053583,4.859,6770,13.4237,857.119,1507,10.5579,343.08,6410,4.14,1.59,2020-05-29 17:45,2021-10-29 12:59
1913.01,53458803,KP,06h51m23.38s,102.847425,-29d03m31.16s,-29.058655,-16.382,-7.264,2459252.258,3.3489038,3.3546298,10987.17477,13.011038,740.224566,1330.333793,11.8656,389.57,5711,4.27,1.2295901,2020-05-29 17:45,2021-10-29 12:59
1914.01,53750200,KP,06h54m04.17s,103.517356,-27d03m01.5s,-27.050416,-0.139,-4.758,2459232.244,4.1933422,1.8220996,4804.157266,11.5425702,1300.312519,1531.551784,12.2309,737.668,6405,4.13,1.6277601,2020-05-29 17:45,2021-10-29 12:59
1915.01,98283926,KP,07h13m48.58s,108.452399,-33d26m14.45s,-33.437346,0.759,-2.879,2459253.248,2.2920348,3.1812507,10585.2906,13.2497142,1637.205807,1622.353794,13.1472,800.377,6208,4.31,1.26526,2020-05-29 17:45,2021-10-29 12:59
1916.01,98545929,KP,07h16m25.09s,109.104521,-31d14m39.82s,-31.244395,-2.42,2.44,2459251.406,1.888231,3.6693894,4358.326088,14.4776426,14536.66267,2800.502262,12.4539,1458.83,8549,4.11,2.12128,2020-05-29 17:45,2024-01-31 16:02
1917.01,339522221,KP,19h46m45.23s,296.688442,-63d33m56.34s,-63.565649,19.406,-12.796,2458655.298,1.82069,3.049,12340,15.6593,2440.7,1958,12.0457,514.555,6155,4.24,1.35,2020-05-29 17:45,2021-10-29 12:59
1918.01,308425348,FP,11h10m19.88s,167.582816,-58d58m58.75s,-58.982985,-10.042,4.282,2458571.791,3.39829,2.634,4340,7.06633,662.808,1413,12.2876,477.322,6271,4.45,1.09,2020-05-29 17:45,2021-10-29 12:59
1919.01,102192004,KP,13h03m10.56s,195.794015,-41d23m05.5s,-41.384862,0.043,-5.784,2459328.761,4.2337078,2.008,7690,19.6222,822.444,1491,11.3287,410.149,6333.7,4.21,1.46,2020-05-29 17:45,2023-01-24 16:02
192.01,183537452,KP,23h51m31.01s,357.879198,-39d54m25.64s,-39.907121,-56.853,-88.865,2460200.09,3.9227122,2.555,11953,7.23153,235.573,1091,10.2499,87.5953,4800,4.53527,0.64,2018-11-03 0:53,2023-11-03 10:08
1920.01,363851359,KP,13h22m32.37s,200.634864,-44d41m19.82s,-44.688839,-3.451,-7.915,2459331.954,2.5441537,2.128,6780,10.5577,476.965,1301,13.2755,748.585,5652,4.2,1.31,2020-05-29 17:45,2023-01-24 16:02
1921.01,112099249,KP,13h58m04.08s,209.51701,-30d20m53.35s,-30.348153,-4.362,-5.087,2458604.171,5.17958,4.524,7620,14.829,669.018,1416,12.1577,663.231,6116,4.07,1.65,2020-05-29 17:45,2021-10-29 12:59
1922.01,112604564,KP,07h29m40.61s,112.419225,-29d56m16.5s,-29.937916,2.67,-5.024,2459233.317,4.5768651,3.5592795,10869.49031,19.1571223,1547.101386,1599.555979,12.3213,878.521,6687,4.09,1.78295,2020-05-29 17:45,2021-10-29 12:59
1923.01,114299824,KP,07h37m08.01s,114.283382,-32d45m19.51s,-32.755419,-6.283,0.531,2459229.338,4.2042078,2.124,12080,12.1025,355.909,1210,12.9264,609.838,6781,4.54,1.07,2020-05-29 17:45,2025-06-04 16:00
1924.01,371443216,KP,09h50m19.22s,147.580067,-66d06m50.13s,-66.113925,6.051,-15.398,2459358.689,2.8240691,3.808,8970,17.7861,4913.69,2332,8.0552,170.696,8004.2,4.2,1.84,2020-05-29 17:45,2022-10-05 10:10
1925.01,118956453,KP,09h01m39.91s,135.416303,-20d43m13.33s,-20.720369,-9.984,1.128,2459279.602,2.3447752,1.814,15340,13.4487,320.327,1178,11.9397,305.603,5515,4.39,1.04,2020-05-29 17:45,2021-10-29 12:59
1926.01,143143769,KP,05h58m23.73s,89.598895,-30d48m42.48s,-30.811799,-16.881,-7.371,2459175.373,1.3372349,1.7026098,1226.676056,3.0265786,886.9841113,1391.870113,12.3686,280.555,5111.9,4.5,0.860256,2020-05-29 17:45,2021-12-09 10:10
1927.01,14344979,KP,10h55m09.32s,163.788852,-00d44m13.44s,-0.737066,-28.12,24.033,2459255.86,4.1117731,2.1575648,22017.88535,15.4112805,268.7176151,1032.627731,12.3353,325.377,5424.8,4.49,0.916164,2020-05-29 17:45,2024-11-26 16:02
1928.01,207077681,KP,21h23m03.09s,320.762876,-40d02m54.38s,-40.048439,-3.337,-39.852,2459061.945,2.278575,2.159825,13638.95888,14.7731999,775.8848566,1346.074411,12.3119,355.513,4879,4.5,1.21163,2020-05-29 17:45,2021-10-29 12:59
1929.01,157266693,KP,11h46m30.8s,176.628323,-33d51m36.27s,-33.860076,-35.023,-4.597,2459329.357,3.8537616,3.392,18650,14.7144,471.61,1298,13.1648,585.77,5697,4.39,1.06,2020-05-29 17:45,2021-11-11 10:10
193.01,183985250,CP,23h54m40.53s,358.668877,-37d37m41.61s,-37.628224,247.615,-69.801,2460206.061,0.7920646,0.466,1464,12.9674,1013.69,1571,9.1031,80.4373,5422,4.42223,0.98,2018-11-03 0:53,2023-11-03 10:08
1930.01,160578764,KP,14h54m38.09s,223.658719,-38d44m40.37s,-38.744547,0.723,-1.53,2459355.488,2.8786641,2.207,8710,12.863,471.142,1297,12.1014,508.885,6017,4.22,1.35,2020-05-29 17:45,2022-10-05 10:10
1931.01,162922904,KP,11h27m22.81s,171.845053,-44d05m19.33s,-44.088703,-8.427,-2.262,2459331.432,3.8186276,4.282,3240,11.3749,1200.24,1639,12.0233,757.84,6090,3.88,2.03,2020-05-29 17:45,2021-11-11 10:10
1932.01,386259537,KP,08h29m32.94s,127.38723,-12d56m41.16s,-12.944768,-13.184,-3.821,2459228.937,5.6107737,6.3384834,6651.689917,18.3701736,1486.857896,1583.751778,11.3299,627.066,6013.5,4.17,2.21327,2020-05-29 17:45,2021-10-29 12:59
1933.01,172598832,KP,06h42m17.1s,100.571247,-29d46m36.41s,-29.77678,-4.344,5.595,2459201.976,3.2633165,5.2814337,5011.572503,15.0902486,3163.376222,1912.746699,12.941,1342.29,6561,3.93,2.08347,2020-05-29 17:45,2021-10-29 12:59
1934.01,125739286,KP,14h20m29.46s,215.122762,-31d12m07.45s,-31.20207,-21.736,-0.858,2459351.553,4.5111234,4.525,11170,18.5483,1085.35,1599,10.5288,356.391,6540.6,4.26,1.71,2020-05-29 17:45,2022-10-05 10:10
1935.01,176685457,KP,09h27m40.95s,141.920643,-19d20m51.53s,-19.347648,-6.078,1.723,2459272.948,4.4352884,1.89,6410,11.2110231,196.663,1365.123239,12.2682,609.128,6245,4.24,1.38,2020-05-29 17:45,2021-10-29 12:59
1936.01,178289267,KP,04h03m47.59s,60.948278,-19d03m24.54s,-19.056818,-12.664,-14.115,2459167.711,2.3506186,2.369,15940,12.801,570.233,1361,11.7076,279.485,5593,4.46,0.97,2020-05-29 17:45,2021-10-29 12:59
1937.01,268301217,CP,07h45m28.97s,116.370721,-52d22m59.73s,-52.383259,-5.675,11.296,2459989.042,0.9466787,1.09,16490,14.6661,1220.35,1646,12.4933,415.135,5707,4.39,1.07,2020-06-02 17:11,2023-12-03 12:03
1938.01,128449971,APC,14h37m33.45s,219.389377,-42d01m45.84s,-42.0294,-12.741,-18.953,2459346.073,12.7060866,2.4782523,5160.20209,11.4460032,131.9890966,864.4786335,10.7347,245.295,6200.5,4.33,1.10563,2020-06-17 17:40,2025-05-19 12:03
1939.01,325172035,FP,11h49m58.76s,177.494824,-63d56m56.66s,-63.949071,-9.897,1.268,2459308.613,2.8970202,4.1502336,3080.923931,,631.5687933,1278.571193,8.2376,3847.17,8862,4.1,,2020-06-17 17:40,2021-10-29 12:59
194.01,211438925,KP,00h20m38.53s,5.160562,-23d56m08.84s,-23.935789,-1.4,-18.3,2460198.832,4.8996461,3.07,10957,15.9746,259.864,,10.248,211.877,5940,4.23158,1.5,2018-11-03 0:53,2023-11-03 10:08
1940.01,7413227,APC,14h10m35.48s,212.647819,-27d59m35.06s,-27.993072,5.07,-2.616,2459335.645,3.4158668,1.9196262,2841.782553,19.3376794,2831.386993,1860.456661,9.46381,264.051,5986,3.66,2.19052,2020-06-17 17:40,2025-12-11 10:08
1941.01,167009792,FP,06h20m24.49s,95.102051,-66d24m01.68s,-66.400466,34.203,53.698,2458326.511,1.13305,1.073,100,2.16887,925.999,1536,8.5122,153.896,5883.8,3.77,2.1,2020-06-17 17:40,2021-10-29 12:59
1942.01,308919449,FP,08h10m28.35s,122.61813,-65d51m08.56s,-65.852379,-8.549,-7.848,2460012.028,1.6563738,1.741,246,1.42047,1000.88,1566,9.8146,130.335,5614.1,4.34,1.02,2020-06-17 17:40,2023-03-22 10:10
1943.01,382980571,PC,12h14m48.99s,183.704117,-63d05m12.18s,-63.086718,-91.335,-24.515,2460091.697,1.742573,1.962,947,3.2459,3594,2157,10.1598,129.892,5309.7,,0.95,2020-06-17 17:40,2025-07-09 16:00
1944.01,461080504,FP,10h38m19.21s,159.580056,-61d17m23.23s,-61.289786,-20.972,7.572,2459285.449,6.0988471,5.408818,8857.728415,24.9943945,1423.581832,1566.626104,10.9572,525.922,7023.2,4.11,1.82219,2020-06-17 17:40,2021-10-29 12:59
1945.01,357536526,FP,09h10m39.09s,137.66287,-64d28m17.5s,-64.471528,-14.832,-21.967,2458545.661,1.57363,2.558,710,7.59717,18801.9,3262,10.6707,279.155,5342.5,4.01,1.66,2020-06-17 17:40,2021-10-29 12:59
1946.01,127315102,FP,14h29m07.11s,217.279625,-43d21m43.12s,-43.361979,-33.265,-18.453,2459338.85,10.8458712,3.379,3120,21.6846,878.752,1516,8.4672,230.033,6670.3,4.29,2.56,2020-06-17 17:40,2021-10-29 12:59
1947.01,460140752,FP,10h26m57.23s,156.738469,-60d39m54.81s,-60.665225,2.8,8.5,2460066.822,12.0077462,2.818,2921,,115.384,913,8.9301,,4990.7,,,2020-06-17 17:40,2023-05-31 10:10
1948.01,31268146,FP,05h52m17.12s,88.071315,-70d55m13.11s,-70.920308,-11.765,-40.92,2460013.457,3.6473383,4.4572847,162.7642577,1.9083777,1104.889375,1470.447248,10.1302,219.482,5928,4.24,1.47579,2020-06-17 17:40,2024-02-06 16:04
1949.01,334125713,PC,12h11m05.31s,182.772117,-52d40m19.91s,-52.672196,-13.264,-12.522,2459331.9,4.6211026,3.882,11700,15.4381,948.955,1546,9.4306,200.156,6531.7,4.29,1.45,2020-06-17 17:40,2023-01-24 16:02
195.01,230982885,KP,01h38m25.23s,24.605139,-55d46m19.2s,-55.772001,96.163,20.946,2458355.49,2.0727598,2.619,14761,14.2954,1414.87,1708,9.9696,151.068,5640,4.43703,1.13,2018-11-03 0:53,2023-11-03 10:08
1950.01,327663613,FP,12h39m14.42s,189.810101,-69d32m31.25s,-69.542013,-13.675,-2.364,2458599.57,1.41144,2.509,414.379,,20094.8,3316,8.4215,362.573,9208,3.85,,2020-06-17 17:40,2021-12-07 16:02
1951.01,356590734,PC,11h28m37.49s,172.156226,-78d48m05.71s,-78.801587,-48.632,11.613,2459362.085,4.829406,2.6761872,8222.9837,19.9103402,1628.923267,1620.298038,9.8722,278.462,5877.5,4.18,1.95583,2020-06-17 17:40,2024-12-05 16:02
1952.01,394509844,FP,10h19m59.09s,154.996219,-79d48m09.37s,-79.802603,-29.071,-12.333,2458599.314,6.89132,5.369,5940,11.3151,673.704,1419,10.5,241.981,5488,4.14,1.41,2020-06-17 17:40,2021-10-29 12:59
1953.01,242536549,FP,14h20m34.94s,215.145569,-41d58m59.94s,-41.983318,-6.986,-3.886,2459359.132,0.6923563,0.803,810,10.6207,14950.4,3080,9.5187,253.478,6422.1,3.86,1.85,2020-06-17 17:40,2021-10-29 12:59
1954.01,466113537,PC,11h00m07.99s,165.033297,-59d58m42.27s,-59.978409,-22.482,1.368,2460015.194,4.9064175,6.5416975,1704.657675,9.7548163,1908.197503,1685.681732,8.9718,232.276,7119.5,4.14,1.98083,2020-06-17 17:40,2024-01-19 16:02
1955.01,166184426,FP,13h44m25.22s,206.105083,-40d20m11.05s,-40.336403,150.065,71.874,2458600.451,16.3152,1.992,2500,2.23088,26.312,630,11.1825,22.4731,3625,4.81,0.31,2020-06-17 17:40,2021-10-29 12:59
1956.01,334911765,FP,14h15m54.82s,213.978422,-62d54m23.91s,-62.906643,-59.783,-3.942,2458600.597,0.88958,1.844,1240,3.8492,4433.23,2273,10.4877,191.877,5586.2,4.21,1.11,2020-06-17 17:40,2021-10-29 12:59
1957.01,302659412,FP,08h59m51.93s,134.966386,-67d57m20.15s,-67.955597,-19.821,-15.188,2460083.975,14.5187891,2.897,429,3.60283,43.2598,714,9.4845,206.826,5844.8,4.13,1.79,2020-06-17 17:40,2024-01-23 16:02
1958.01,356747847,PC,11h41m20.55s,175.33562,-78d09m46.83s,-78.163008,-19.045,2.744,2459336.492,14.6483913,2.352,1323,33.3954,93.0211,865,9.9055,496.731,4851.6,,5.42,2020-06-17 17:40,2025-06-03 16:00
1959.01,400323948,FP,11h04m20.63s,166.085979,-67d59m30.6s,-67.991833,7.241,14.358,2459336.01,3.2242808,4.3100077,868.6214414,8.5752112,527.6121099,1222.358054,11.0897,407.801,4866.2,,2.62415,2020-06-17 17:40,2021-10-29 12:59
196.01,234519192,PC,00h58m12.41s,14.551689,-64d45m41.55s,-64.761541,-0.261,15.617,2458354.304,1.1630372,1.4568603,409.6006588,8.4237328,49141.01224,3797.35128,8.0674,292.32,6495,3.32048,4.0595698,2018-11-03 0:53,2024-05-02 10:08
1960.01,318828309,PC,11h33m15.4s,173.314149,-60d04m33.58s,-60.075995,-7.938,4.624,2459330.051,5.3418199,4.99,330,5.7387,1467.54,1724,9.1962,400.718,6466.2,3.7,3.28,2020-06-17 17:40,2023-01-24 16:02
1961.01,179319057,PC,14h06m22.42s,211.593423,-40d31m26.07s,-40.523909,-10.13,-7.316,2459352.079,6.7018963,1.874,950,5.02216,109.429,,10.0032,240.34,6231.8,4.21,1.52,2020-06-17 17:40,2021-10-29 12:59
1962.01,141663464,FP,15h14m30.99s,228.629109,-43d23m13.51s,-43.387085,-6.688,-15.529,2458601.344,1.76447,2.749,2640,27.921,17578.1,3207,7.185,326.628,8049,3.3,5.08,2020-06-17 17:40,2021-10-29 12:59
1963.01,190271688,FP,14h45m22.44s,221.343502,-54d45m40.13s,-54.761146,-15.989,-1.662,2459341.024,12.6534664,4.0982077,27095.43995,20.5105778,106.7171624,819.7441326,10.163,158.09,5394.6,3.77,1.18915,2020-06-17 17:40,2025-09-04 16:00
1964.01,242083025,PC,13h26m34.13s,201.642206,-39d37m47.59s,-39.629886,-19.251,3.228,2459307.492,0.6466988,1.0248899,1063.700888,5.8435673,18610.09807,2978.906794,10.7892,405.208,6308.3,4,1.71404,2020-06-17 17:40,2025-07-09 16:00
1965.01,295354126,FP,14h52m36.47s,223.151952,-61d34m07.24s,-61.568677,-6.158,-7.883,2459357.403,2.2778177,3.212,880,,95451.3,4896,8.177301,401.097,9096.5,,,2020-06-17 17:40,2021-10-29 12:59
